,true_slide,latitude,longitude,max_elev_change,median_elev,mean_elev,mean_median_diff,total_elev,median_elev_change,mean_elev_change,total_elev_change,Precip_30_min_before,Precip_60_min_before,Precip_90_min_before,Precip_120_min_before,fire_<=1_year_before,fire_<=3_year_before,fire_<=5_year_before
20681,0,45.77770187747127,-87.28079044618927,108,236.0,234.84074652777778,1.1592534722222183,13526827,0.0,-0.2977336122733612,125618,0.0,0.0,0.0,0.0,0,0,0
20682,0,38.122432058565536,-110.11707935464902,1042,1698.0,1727.9004166666666,29.900416666666615,99527064,0.0,-1.8290794979079499,1046428,0.0,0.0,0.0,0.0,0,0,0
20683,0,37.73286966011402,-99.28503770353744,57,671.0,671.1800347222222,0.18003472222221717,38659970,0.0,-0.249442119944212,91036,0.0,0.0,0.0,0.0,0,0,0
20684,0,42.16853728783151,-106.92898479691655,775,2013.0,2040.8254166666666,27.82541666666657,117551544,-1.0,-1.6438284518828452,482786,0.0,0.0,0.0,0.0,1,1,1
20685,0,39.95442610206726,-93.9016834553565,89,254.0,254.0010763888889,0.0010763888888902784,14630462,0.0,0.1250697350069735,179706,0.10753221809864044,0.9399999976158142,0.00272971554659307,0.03007415309548378,0,0,0
20686,0,47.26733713222323,-91.21255039797205,315,179.0,217.57769097222223,38.57769097222223,12532475,0.0,-0.8680613668061367,131224,0.0,0.0,0.0,0.0,0,0,0
20687,0,29.984759392913997,-91.89314505992249,68,5.0,6.344739583333333,1.3447395833333333,365457,0.0,0.00791492329149233,131318,0.0,0.0,0.0,0.0,0,0,0
20688,0,42.28621082360594,-92.08612274235378,68,260.0,261.3190104166667,1.3190104166666856,15051975,0.0,0.0020920502092050207,144204,0.0,0.0,0.0,0.0,0,0,0
20689,0,38.02604960711937,-110.08705688599886,1065,1697.0,1691.7015972222223,5.29840277777771,97442012,2.0,0.20944909344490933,1220350,0.0,0.0,0.0,0.0,0,0,0
20690,0,42.9446086036197,-73.91861134702135,252,130.0,139.32489583333333,9.32489583333333,8025114,-1.0,-0.9091352859135285,202640,0.0,0.0,0.0,0.0,0,0,0
20691,0,27.37305374478295,-82.5683034837808,48,7.0,6.11703125,0.8829687499999999,352341,0.0,0.08786610878661087,91904,0.0,0.0,0.0,0.0,0,0,0
20692,0,42.24257451975181,-124.28537292808252,1032,418.0,413.9504513888889,4.049548611111106,23843546,4.0,4.031694560669456,1070442,0.0,0.0,0.0,0.0,1,1,1
20693,0,31.01977712543583,-93.01678365647513,97,86.0,84.20022569444444,1.7997743055555588,4849933,0.0,-0.1402370990237099,191420,0.0,0.0,0.0,0.0,0,0,0
20694,0,40.91513819753672,-112.5081760057167,735,1282.0,1306.8110590277777,24.811059027777674,75272317,0.0,-0.0004881450488145049,246092,0.0,0.0,0.0,0.0,0,0,0
20695,0,33.08762417765939,-108.67747416841816,971,1615.0,1628.5695659722223,13.569565972222335,93805607,-1.0,-0.4436889818688982,604174,0.0,0.0,0.0,0.0,0,0,0
20696,0,44.10686538502497,-120.93985502457292,697,1071.0,1087.0311979166668,16.03119791666677,62612997,1.0,0.6312761506276151,258114,0.0,0.0,0.0,0.0,0,0,0
20697,0,38.40478507471394,-96.92286694647464,72,437.0,435.45262152777775,1.547378472222249,25082071,0.0,0.11903765690376569,134488,0.0,0.0,0.0,0.0,0,0,0
20698,0,34.856410104462626,-76.68173120360072,25,4.0,5.0934027777777775,1.0934027777777775,293380,0.0,-0.04602510460251046,98584,8.260000228881836,3.9776194095611572,4.670000076293945,4.599999904632568,0,0,0
20699,0,30.82502101869255,-94.5400134947106,100,104.0,104.164375,0.16437500000000682,5999868,0.0,-0.09735006973500697,212388,0.145604208111763,0.00671776058152318,0.0,0.0,0,0,0
20700,0,38.18064341656006,-92.41292846081458,144,246.0,241.51638888888888,4.4836111111111165,13911344,0.0,-0.06276150627615062,369880,0.0,0.0,0.0,0.0,0,0,0
20701,0,38.66921105650655,-101.89308218647625,92,1152.0,1152.9344270833333,0.9344270833332757,66409023,0.0,-0.47653417015341704,92218,0.0,0.0,0.0,0.0,0,0,0
20702,0,41.72982405051853,-71.92085383392529,209,107.0,111.63418402777778,4.634184027777778,6430129,0.0,0.23821478382147837,303524,0.0,0.0,0.0,0.0,0,0,0
20703,0,47.78164124958248,-109.4000986478709,373,969.0,949.9181423611111,19.08185763888889,54715285,0.0,0.16230822873082287,546318,0.0,0.0,0.0,0.0,0,0,0
20704,0,31.187160962024755,-102.81166797277912,105,753.0,757.2495486111111,4.249548611111095,43617574,0.0,-0.30620641562064155,79388,0.0,0.0,0.0,0.0,0,0,0
20705,0,41.721280402674395,-102.91772745326925,252,1243.0,1230.1927430555556,12.807256944444362,70859102,0.0,0.23852859135285914,221530,0.0,0.0,0.0,0.0,0,0,0
20706,0,30.945684673852867,-87.36831143086027,101,75.0,66.39079861111111,8.609201388888891,3824110,0.0,-0.4192468619246862,181436,0.0,0.0,0.0,0.0,0,0,0
20707,0,30.053749470078678,-96.80560746706476,99,129.0,128.44331597222222,0.5566840277777771,7398335,0.0,0.1593444909344491,150644,0.0,0.0,0.0,0.0,0,0,0
20708,0,47.99159704599021,-103.13422568617486,175,639.0,641.7692361111111,2.7692361111111268,36965908,0.0,0.5025104602510461,210764,0.0,0.0,0.0,0.015200000256299973,0,0,0
20709,0,32.2662907602908,-81.5968890790646,53,35.0,35.07565972222222,0.07565972222221973,2020358,0.0,-0.10359135285913529,168826,0.0,0.0,0.0,0.0,0,0,0
20710,0,32.70086130063784,-95.85510088548972,81,143.0,141.8828298611111,1.1171701388888948,8172451,0.0,-0.15474198047419804,155452,0.0,0.0,0.0,0.0,0,0,0
20711,0,47.74867936846318,-109.14969157953324,371,948.0,928.6675173611111,19.332482638888905,53491249,-1.0,-0.49306136680613666,452238,0.0,0.0,0.0,0.0,0,0,0
20712,0,43.542050137168346,-121.07008829727086,501,1467.0,1484.84609375,17.84609374999991,85527135,-1.0,-1.1057182705718271,198924,0.0,0.0,0.0,0.0,0,0,0
20713,0,41.98291906724671,-113.85343791153588,1167,1979.0,1980.5025347222222,1.502534722222208,114076946,0.0,1.110599721059972,811632,0.19999998807907104,0.0,0.0,0.0,0,0,0
20714,0,34.79234083542293,-98.96073268367897,192,449.0,451.57961805555556,2.5796180555555566,26010986,0.0,0.18172942817294283,150496,1.0631965398788452,1.6100000143051147,0.08999999612569809,0.7222116589546204,0,0,0
20715,0,39.14138727198271,-106.91485250467751,1997,3143.0,3133.781736111111,9.218263888888941,180505828,-2.0,-0.970955369595537,2014850,0.0,0.0,0.0,0.0,0,0,0
20716,0,45.10097940282427,-110.63584192582033,1612,2511.0,2441.8166493055555,69.18335069444447,140648639,4.0,4.044665271966527,1245470,0.0,0.0,0.0,0.0,0,0,0
20717,0,48.788573445287,-114.93514803506378,1368,989.0,1057.7476909722222,68.74769097222224,60926267,0.0,0.4084030683403068,599714,0.0,0.0,0.0,0.0,0,0,0
20718,0,41.13033305706463,-85.12709693658911,67,247.0,248.00836805555556,1.0083680555555645,14285282,0.0,-0.11586471408647141,124770,0.0,0.0,0.0,0.0,0,0,0
20719,0,34.77704913489619,-96.41153707923756,103,241.0,242.88116319444444,1.88116319444444,13989955,0.0,-0.19504881450488146,213600,0.12311962991952896,1.0499999523162842,0.9099999666213989,1.1999999284744263,0,0,0
20720,0,40.15208701249022,-102.18990800876833,143,1116.0,1114.1426215277777,1.8573784722223081,64174615,0.0,-0.37461645746164574,157428,0.0,0.0,0.0,0.0,0,0,0
20721,0,43.74876949215236,-116.12844671116166,1485,1466.0,1465.0162847222223,0.9837152777777192,84384938,4.0,2.8541143654114367,1090468,0.04999999701976776,0.04999999701976776,0.0,0.0,0,0,0
20722,0,38.1227784068471,-82.34900678810295,249,297.0,294.4875173611111,2.512482638888912,16962481,0.0,0.27011854951185493,887222,0.4399999976158142,0.09649160504341125,0.0,0.0,0,0,0
20723,0,43.82430863900399,-100.97586565837415,193,673.0,665.3671354166667,7.632864583333344,38325147,0.0,-0.2804044630404463,238608,0.6040000319480896,1.1215999126434326,1.0972000360488892,0.5859999656677246,0,0,0
20724,0,37.5239025448837,-112.43594325816824,817,2343.0,2402.795763888889,59.795763888888814,138401036,2.0,2.937691771269177,840594,0.0,0.0,0.0,0.0,0,0,0
20725,0,47.99126746629506,-114.77791102794161,1110,1269.0,1329.4572395833334,60.457239583333376,76576737,-2.0,-2.1074965132496515,573650,0.0,0.0,0.0,0.0,0,0,0
20726,0,44.860448254118474,-99.25175548834389,129,565.0,559.5566145833334,5.443385416666615,32230461,0.0,-0.25592747559274753,118892,0.0,0.0,0.0,0.0,0,0,0
20727,0,36.917117687141776,-114.77038118015827,1094,981.0,990.8374479166666,9.837447916666633,57072237,-4.0,-1.494142259414226,797452,0.0,0.0,0.0,0.0,0,0,0
20728,0,36.62333790489249,-80.60515127263993,663,478.0,584.2827083333333,106.28270833333329,33654684,0.0,-0.12315202231520223,544220,0.0,0.0,0.0,0.0,0,0,0
20729,0,44.466919486098625,-68.37933927102384,121,24.0,26.210625,2.2106250000000003,1509732,0.0,0.02590655509065551,165718,6.659599781036377,0.9687999486923218,0.11959999054670334,1.8939998149871826,0,0,0
20730,0,35.490961489155126,-90.97329562057381,38,69.0,68.85065972222222,0.1493402777777817,3965798,0.0,0.029323570432357043,91050,0.0,0.0,0.0,0.0,0,0,0
20731,0,41.10249735244447,-87.65784216377271,39,194.0,196.28875,2.288749999999993,11306232,0.0,0.03434449093444909,83726,0.0,0.0,0.0,0.0,0,0,0
20732,0,34.06784057885018,-89.84909218160152,97,99.0,98.04758680555555,0.9524131944444463,5647541,0.0,0.0602510460251046,212964,0.0,0.0,0.06766147166490555,0.0,0,0,0
20733,0,43.58794330248121,-83.27145126392182,69,220.0,218.11664930555557,1.883350694444431,12563519,0.0,0.17475592747559274,94556,0.0,0.0,0.0,0.0,0,0,0
20734,0,39.35634637905904,-115.42002220565894,828,2199.0,2228.637239583333,29.637239583333212,128369505,0.0,-0.6429567642956764,814604,0.0,0.0,0.0,0.0,0,0,0
20735,0,43.849780903043516,-122.3427655588939,1290,916.0,933.8152777777777,17.815277777777737,53787760,3.0,2.7683054393305437,1064638,0.0,0.0,0.0,0.0,0,0,0
20736,0,36.07933887345951,-76.63689184238552,38,6.0,6.85453125,0.85453125,394821,0.0,0.011854951185495118,120064,0.0,0.0,0.0,0.0,0,0,0
20737,0,38.31102830655122,-85.55417741604072,130,205.0,199.6131423611111,5.386857638888898,11497717,1.0,0.46283124128312414,223068,0.0,0.0,0.0,0.0,0,0,0
20738,0,42.68018419046709,-112.77582072763671,1200,1640.0,1672.87421875,32.874218749999955,96357555,2.0,2.2991980474198046,675830,0.0,0.0,0.0,0.0,0,0,0
20739,0,37.631469598322276,-78.17813169701478,98,99.0,97.69845486111112,1.3015451388888835,5627431,0.0,-0.10951882845188285,243378,0.0,0.0,0.0,0.0,0,0,0
20740,0,44.96205170440529,-93.58060333545656,80,294.0,293.49385416666667,0.5061458333333348,16905246,0.0,-0.006659693165969317,175454,0.0,0.0,0.0,0.0,0,0,0
20741,0,38.88483530532119,-107.15684342885078,1839,3019.0,3017.800329861111,1.199670138888905,173825299,5.0,3.848884239888424,1378256,0.0,0.0,0.0,0.0,0,0,0
20742,0,41.95827754256171,-77.25787889854706,347,489.0,477.88897569444447,11.111024305555532,27526405,0.0,-0.34456066945606695,494776,0.0,0.0,0.0,0.0,0,0,0
20743,0,44.01679063029411,-106.40199859358228,161,1410.0,1407.3072395833333,2.692760416666715,81060897,0.0,-0.21317991631799163,213296,0.0,0.0,0.0,0.0,0,0,0
20744,0,48.25971857428138,-110.89143478480193,155,906.0,905.2540798611111,0.7459201388888914,52142635,0.0,-0.12339609483960949,171870,0.0,0.07688798010349274,0.0,0.0,0,0,0
20745,0,45.500022893918214,-88.70860115672187,135,492.0,493.71578125,1.7157812500000205,28438029,0.0,-0.26886331938633196,207410,0.0,0.0,0.0,0.0,0,0,0
20746,0,48.87304994655477,-105.58424102757328,125,763.0,764.6700868055556,1.6700868055555702,44044997,0.0,-0.2937587168758717,153146,0.0,0.0,0.0,0.0,0,0,0
20747,0,30.85248683180217,-104.02749750985646,862,1667.0,1617.9427083333333,49.05729166666674,93193500,-2.0,-2.395153417015342,1238566,0.0,0.0,0.0,0.0,0,0,1
20748,0,41.620525927414945,-75.96175070197569,437,338.0,329.6791666666667,8.320833333333326,18989520,0.0,0.15955369595536958,538508,0.0,0.0,0.0,0.0,0,0,0
20749,0,45.02869130592965,-71.1189582587893,721,624.0,633.9202430555556,9.920243055555602,36513806,-1.0,-1.5598326359832635,562428,0.6651999950408936,0.0,0.0,0.0,0,0,0
20750,0,40.38730120947222,-79.0310726109993,529,489.0,514.7050868055555,25.70508680555554,29647013,1.0,0.7740934449093445,590158,0.0,0.0,0.0,0.0,0,0,0
20751,0,40.42343175563924,-105.75843640792951,1560,3318.0,3312.5008680555557,5.499131944444343,190800050,3.0,1.9001046025104602,1277594,0.0,0.0,0.0,0.0,0,0,0
20752,0,34.39483089181974,-102.29368648057994,86,1142.0,1141.4691493055554,0.5308506944445526,65748623,0.0,-0.2405160390516039,106000,0.0,0.0,0.0,0.0,0,0,0
20753,0,41.520913309110924,-100.93776033232147,121,994.0,994.0411631944445,0.041163194444493456,57256771,0.0,-0.2207810320781032,186192,0.0,0.0,0.0,0.0,0,0,0
20754,0,32.92609590501844,-93.1753436660466,81,102.0,101.37538194444444,0.6246180555555583,5839222,0.0,0.08479776847977685,185992,0.0,0.0,0.0,0.0,0,0,0
20755,0,33.46720559882135,-105.40446525791764,704,1926.0,1915.497013888889,10.502986111111113,110332628,-1.0,-0.7432357043235704,803060,0.0,0.0,0.0,0.0,0,0,0
20756,0,30.187034668599395,-93.48921741924077,42,7.0,8.293072916666667,1.2930729166666666,477681,0.0,-0.00020920502092050208,133416,0.0,0.0,0.0,0.029999999329447746,0,0,0
20757,0,29.132105785949072,-100.56792834470461,90,292.0,291.5381770833333,0.4618229166666765,16792599,0.0,0.21732914923291494,93342,0.12999999523162842,0.0,0.0,0.0,0,0,0
20758,0,34.35005283288602,-112.01753897203542,717,1235.0,1236.479982638889,1.4799826388889414,71221247,2.0,2.466317991631799,539800,0.0,0.0,0.0,0.0,0,0,0
20759,0,30.74193961204103,-94.38785557979648,95,83.0,83.16829861111111,0.168298611111112,4790494,0.0,-0.0547071129707113,190262,0.0,0.0,0.0,0.0,0,0,0
20760,0,44.965124550317,-110.97192478753693,1181,2469.0,2493.8206597222224,24.820659722222445,143644070,3.0,2.2964435146443516,858268,0.0,0.0,0.02319999970495701,0.00879999902099371,0,0,0
20761,0,43.939844443818,-85.11878725861737,79,322.0,324.83006944444446,2.8300694444444616,18710212,0.0,-0.08260111576011157,119586,0.0,0.0,0.0,0.0,0,0,0
20762,0,42.28763506541975,-119.97578477487494,752,1726.0,1727.7591666666667,1.7591666666667152,99518928,1.0,-2.9853905160390517,455990,0.0,0.0,0.0,0.0,0,0,0
20763,0,36.02981935667919,-85.82197427782054,211,270.0,264.28302083333335,5.716979166666647,15222702,0.0,0.1846931659693166,786890,0.0,0.0,0.0,0.0,0,0,0
20764,0,38.7457310910474,-107.66129400087343,1104,1878.0,1911.262951388889,33.26295138888895,110088746,2.0,2.584483960948396,452922,0.0,0.022411193698644638,0.0,0.0,0,0,0
20765,0,43.19785589658778,-106.55735205024189,237,1673.0,1672.9840625,0.015937500000063665,96363882,0.0,0.32534867503486753,173310,0.0,0.0,0.0,0.0,0,0,0
20766,0,33.580900735556924,-88.04064245411634,111,116.0,115.30072916666667,0.6992708333333297,6641322,0.0,0.12196652719665271,275808,0.0,0.0,0.0,0.0,0,0,0
20767,0,43.59474370669641,-83.2353614287644,69,223.0,221.01927083333334,1.9807291666666629,12730710,0.0,0.1455020920502092,95486,0.0,0.0,0.0,0.0,0,0,0
20768,0,30.30124447025236,-96.90587813875922,74,118.0,118.36496527777778,0.36496527777778454,6817822,0.0,-0.21527196652719666,138128,0.0,0.0,0.0,0.0,0,0,0
20769,0,38.43104784756058,-89.00177831419109,69,164.0,163.04444444444445,0.9555555555555486,9391360,0.0,0.0010808926080892608,136678,0.0,0.0,0.0,0.0,0,0,0
20770,0,42.83394304667428,-94.91936619383918,55,398.0,398.90180555555554,0.9018055555555406,22976744,0.0,-0.12039748953974895,117394,0.0,0.0,0.0,0.0,0,0,0
20771,0,36.04281837511391,-109.0681211146205,695,2269.0,2287.325625,18.325624999999945,131749956,0.0,0.9238493723849373,434304,0.0,0.0,0.0,0.0,0,0,0
20772,0,40.31836672336354,-109.88713836791234,368,1574.0,1588.4677430555555,14.467743055555502,91495742,0.0,0.016631799163179917,155454,0.0,0.0,0.0,0.0,0,0,0
20773,0,29.813939462011753,-82.90000567530836,75,20.0,21.46361111111111,1.4636111111111099,1236304,0.0,0.021722454672245466,308806,0.02855151891708374,0.0,0.0,0.0,0,0,0
20774,0,39.73672608264547,-84.60803078513476,122,308.0,305.1990451388889,2.8009548611111086,17579465,-1.0,-0.47360529986052996,140590,0.0,0.0,0.0,0.0,0,0,0
20775,0,29.796101636659756,-98.64994343777025,236,423.0,423.1678645833333,0.1678645833333121,24374469,-1.0,-0.7216178521617852,243772,0.0,0.0,0.0,0.0,0,0,0
20776,0,44.480780505928685,-112.04625545277601,917,2239.0,2265.3527083333333,26.35270833333334,130484316,0.0,-0.22695258019525802,784278,0.0,0.0,0.0,0.0,0,0,0
20777,0,38.65900286791462,-77.34003297799399,168,82.0,75.14642361111112,6.853576388888882,4328434,-1.0,-0.6183403068340306,272096,0.0,0.0,0.0,0.0,0,0,0
20778,0,40.61616348153831,-84.38722569435487,64,259.0,259.2955381944444,0.2955381944444184,14935423,0.0,0.03479776847977685,90524,0.0,0.0,0.0,0.0,0,0,0
20779,0,41.204798602725404,-75.83629952453163,501,431.0,404.4031076388889,26.596892361111088,23293619,2.0,1.6380753138075315,316312,0.0,0.000870087300427258,0.0,0.0,0,0,0
20780,0,41.31480620630873,-86.00374433970539,47,250.0,250.0090798611111,0.009079861111104037,14400523,0.0,0.07552301255230126,94628,0.0,0.0,0.0,0.0,0,0,0
20781,0,32.904907399342015,-95.51808011706946,68,139.0,138.12307291666667,0.876927083333328,7955889,0.0,0.05718270571827057,155352,0.0,0.009118412621319294,0.0,0.0,0,0,0
20782,0,30.82260565743014,-99.77005093116857,171,641.0,638.501875,2.498124999999959,36777708,0.0,-0.3994769874476987,152822,0.0,0.0,0.0,0.0,0,0,0
20783,0,44.76258185192188,-123.28172674249628,605,85.0,127.01138888888889,42.01138888888889,7315856,-1.0,-0.8988145048814505,368004,0.0,0.11999999731779099,1.5064009428024292,1.777788519859314,0,0,0
20784,0,39.76891543338169,-102.1220351105967,131,1147.0,1145.9022916666668,1.0977083333332303,66003972,0.0,-0.3756276150627615,167214,0.0,0.0,0.0,0.0,0,0,0
20785,0,36.813009083382305,-115.36798431778092,942,1285.0,1297.0472048611111,12.04720486111114,74709919,4.0,4.526534170153417,736554,0.0,0.0,0.0,0.0,0,0,0
20786,0,36.553589930651746,-77.50195303693438,154,40.0,38.309583333333336,1.690416666666664,2206632,0.0,-0.1548465829846583,150710,0.0,0.0,0.0,0.0,0,0,0
20787,0,34.36936676916606,-104.30428631657833,200,1272.0,1281.3830902777777,9.383090277777683,73807666,-1.0,-1.070536959553696,168222,0.0,0.0,0.0,0.0,0,0,0
20788,0,36.755249730165445,-115.17600086915132,1791,1824.0,1879.065954861111,55.065954861111095,108234199,1.0,-0.054741980474198045,1152488,0.0,0.0,0.0,0.0,0,0,0
20789,0,41.06399019862462,-73.83675074128192,229,82.0,79.3121875,2.687812500000007,4568382,0.0,0.3405160390516039,412436,0.0,0.0,0.0,0.0,0,0,0
20790,0,30.284147128646936,-81.70378889724284,61,10.0,10.169027777777778,0.169027777777778,585736,0.0,-0.10122036262203626,151506,0.0,0.0,0.0,0.0,0,0,0
20791,0,32.343433419690164,-84.365215603602,116,163.0,162.25661458333335,0.7433854166666549,9345981,0.0,-0.2662831241283124,240034,0.0,0.0,0.0,0.0,0,0,0
20792,0,41.12652195547715,-100.98770286757811,104,893.0,905.7600173611111,12.760017361111068,52171777,0.0,-0.27426778242677824,94568,0.0,0.0,0.0,0.0,0,0,0
20793,0,41.61996290553428,-113.81146516046846,1242,1806.0,1847.553263888889,41.55326388888898,106419068,4.0,2.998744769874477,647408,0.0,0.0,0.0,0.0,0,0,0
20794,0,34.09580261588383,-117.67251401880092,1534,356.0,469.8629340277778,113.86293402777778,27064105,0.0,0.48235704323570433,538612,0.0,0.0,0.0,0.0,0,0,0
20795,0,45.17905785211737,-111.9022534080813,1273,2283.0,2271.3669444444445,11.63305555555553,130830736,-5.0,-2.818410041841004,955592,0.0,0.0,0.0,0.0,0,0,0
20796,0,47.71247041844178,-117.13150111784793,501,679.0,703.4679340277778,24.4679340277778,40519753,1.0,0.6665271966527196,437524,0.0,0.0,0.0,0.0,0,0,0
20797,0,35.46181777731036,-111.35994324931457,918,1631.0,1616.5357465277777,14.464253472222254,93112459,-3.0,-3.0397489539748954,301540,0.0,0.0,0.699999988079071,0.5770466327667236,0,0,0
20798,0,40.49859118727281,-119.43714722056556,728,1276.0,1334.0540104166666,58.05401041666664,76841511,0.0,-2.0428172942817295,483696,0.0,0.0,0.0,0.0,0,0,0
20799,0,41.140951288540904,-75.46616025156399,246,567.0,567.4890104166667,0.48901041666670153,32687367,0.0,0.4186192468619247,207040,0.0,0.0,0.0,0.0,0,0,0
20800,0,48.67107008594169,-116.84402257953218,1256,971.0,1040.9400347222222,69.94003472222221,59958146,2.0,3.549860529986053,785372,0.0,0.0,0.0,0.0,0,0,0
20801,0,33.51668454142723,-102.82426859140372,63,1154.0,1153.5646527777778,0.4353472222221626,66445324,0.0,-0.30638075313807533,148614,0.0,0.0,0.0,0.0,0,0,0
20802,0,36.16284754960885,-105.27861595656606,1198,2661.0,2671.598628472222,10.598628472222117,153884081,-1.0,-0.5337866108786611,1031294,0.0,0.0,0.0,0.0,0,0,0
20803,0,47.62455808390624,-101.82932350505263,113,608.0,605.1525173611111,2.8474826388888914,34856785,0.0,-0.03291492329149233,104792,0.0,0.0,0.0,0.0,0,0,0
20804,0,42.41489767993276,-122.28312981863832,1817,1625.0,1643.7313715277778,18.73137152777781,94678927,3.0,2.3417015341701535,610020,0.0,0.0,0.0,0.0,0,0,0
20805,0,36.0224468266445,-83.43209550524685,250,350.0,353.55135416666667,3.5513541666666697,20364558,0.0,0.021652719665271967,386382,1.2901878356933594,1.1862878799438477,0.34760385751724243,0.03386209160089493,0,0,0
20806,0,39.4048212238978,-81.3354468255455,182,247.0,247.8714236111111,0.871423611111112,14277394,0.0,0.3179916317991632,598620,0.0,0.0,0.0,0.0,0,0,0
20807,0,42.9271571968346,-70.88207224856643,114,23.0,24.059305555555557,1.0593055555555573,1385816,0.0,-0.27939330543933055,183006,0.0,0.0,0.0,0.0,0,0,0
20808,0,40.65221787288476,-108.77626044813321,1088,1934.0,2000.5547395833332,66.55473958333323,115231953,-1.0,-1.1864365411436542,503542,0.0,0.0,0.0,0.0,0,0,0
20809,0,41.58639844258878,-70.30917784796594,66,0.0,4.063732638888889,4.063732638888889,234071,0.0,-0.02210599721059972,54412,0.0,0.0,0.0,0.0,0,0,0
20810,0,44.85396955021996,-83.54310504133278,136,230.0,235.18177083333333,5.181770833333331,13546470,0.0,-0.23880753138075314,161574,0.0,0.0,0.0,0.0,0,0,0
20811,0,44.79988952539088,-71.72203668814949,660,438.0,474.39265625,36.392656250000016,27325017,0.0,-0.22144351464435147,444750,0.4639999270439148,2.7383999824523926,0.7099999785423279,0.0,0,0,0
20812,0,38.356013155241186,-108.22288020904065,1056,2677.0,2655.129340277778,21.87065972222217,152935450,1.0,0.7604951185495119,690978,0.0,0.0,0.0,0.0,0,0,0
20813,0,30.725134923898395,-97.7578784712409,151,279.0,276.26222222222225,2.737777777777751,15912704,-1.0,-0.6001046025104603,164450,0.0,0.0,0.0,0.0,0,0,0
20814,0,33.80786448705198,-87.96228599493601,138,145.0,145.76022569444444,0.7602256944444434,8395789,0.0,-0.04438633193863319,351246,2.440000057220459,0.32042285799980164,1.4923200607299805,0.23390714824199677,0,0,0
20815,0,39.06620738493021,-104.43451368050178,331,2048.0,2062.780746527778,14.780746527777865,118816171,-1.0,-1.2855299860529985,229266,0.0,0.0,0.03344762697815895,0.025332985445857048,0,0,0
20816,0,42.38630603850349,-79.35469314816143,370,360.0,336.75663194444445,23.24336805555555,19397182,1.0,1.1687935843793584,240146,0.0,0.0,0.03536820039153099,0.0,0,0,0
20817,0,37.06746557678019,-110.95951785371007,2056,1417.0,1540.454861111111,123.45486111111109,88730200,5.0,4.465027894002789,1462374,0.0,0.0,0.0,0.0,0,0,0
20818,0,38.74615983241854,-111.00243065809086,828,1838.0,1858.3754340277778,20.37543402777783,107042425,4.0,2.5626220362622036,797632,0.04608945548534393,0.030612990260124207,0.03619503974914551,0.05999999865889549,0,0,0
20819,0,38.194741700968244,-101.10202941893607,92,926.0,928.7783159722222,2.778315972222231,53497631,-1.0,-0.6123430962343096,90832,0.0,0.0,0.0,0.0,0,0,0
20820,0,37.40077656733597,-113.29644026919235,1910,1684.0,1783.2145659722223,99.21456597222232,102713159,-7.0,-6.789016736401674,1248982,0.0,0.0,0.0,0.0,0,0,1
20821,0,33.46866339601236,-115.32374245090806,1058,684.0,679.6275173611111,4.372482638888869,39146545,-1.0,-0.5611924686192469,494466,0.0,0.0,0.0,0.0,0,0,0
20822,0,39.14215954019319,-101.76838333015908,136,1126.0,1124.0867361111111,1.9132638888888778,64747396,-1.0,-0.526534170153417,192838,0.0,0.0,0.0,0.0,0,0,0
20823,0,35.017353744977626,-116.35831868089053,766,572.0,591.7869791666667,19.786979166666697,34086930,-1.0,-1.3861227336122734,583140,0.0,0.0,0.0,0.0,0,0,0
20824,0,34.11806037000659,-93.27573437677647,173,116.0,120.37828125,4.378281250000001,6933789,0.0,-0.21743375174337518,222436,0.0,0.0,0.0,0.0,0,0,0
20825,0,48.0974593427472,-114.77222835615981,706,1243.0,1267.355763888889,24.355763888888987,72999692,1.0,1.4543584379358439,496618,0.0,0.0,0.0,0.0,0,0,0
20826,0,37.58892326116489,-112.94550674651626,1456,2641.0,2618.25359375,22.746406249999836,150811407,1.0,3.1050557880055787,1077778,0.0,0.0,0.0,0.0,0,0,0
20827,0,40.65785425535224,-101.48496556460974,95,988.0,987.5396354166667,0.4603645833333303,56882283,0.0,-0.17099023709902372,141372,0.0,0.0,0.0,0.0,0,0,0
20828,0,44.29724368541433,-113.3869614113542,1453,2100.0,2211.8860243055556,111.88602430555557,127404635,1.0,0.6332984658298466,832886,0.0,0.0,0.0,0.0,0,0,0
20829,0,40.22090584549002,-102.70545142135995,84,1241.0,1242.3831597222222,1.3831597222222172,71561270,0.0,-0.47911436541143654,83314,0.0,0.0,0.0,0.0,0,0,0
20830,0,44.807326529490766,-89.54620348214988,88,379.0,379.6995486111111,0.6995486111110836,21870694,0.0,0.16732914923291492,136378,0.0,3.582345962524414,4.995726585388184,3.032266139984131,0,0,0
20831,0,45.05807551391731,-112.79852348828769,1147,1847.0,1888.2972048611111,41.29720486111114,108765919,2.0,1.6085774058577407,621044,0.0,0.04507973790168762,0.1253577470779419,0.23830574750900269,0,0,0
20832,0,36.097085750129764,-86.64764972929376,256,168.0,170.29932291666665,2.299322916666654,9809241,0.0,-0.03650627615062761,253974,0.0,0.0,0.0,0.0,0,0,0
20833,0,42.80140518953559,-99.25349582306238,156,612.0,609.1000520833334,2.8999479166666333,35084163,0.0,-0.18783124128312412,140158,0.0,0.0,0.0,0.0,0,0,0
20834,0,40.20104549529436,-91.15838838103704,52,203.0,200.30770833333332,2.6922916666666765,11537724,0.0,0.1843444909344491,112926,0.0,0.0,0.0,0.0,0,0,0
